USER_ID,ITEM_ID,TIMESTAMP
88,11,437
88,9,438
88,7,439
89,3,440
89,8,441
89,1,442
89,6,443
89,11,444
90,3,445
90,13,446
90,10,447
90,1,448
90,10,449
91,11,450
91,12,451
91,13,452
91,3,453
91,9,454
92,2,455
92,5,456
92,4,457
92,6,458
92,6,459
93,11,460
93,8,461
93,5,462
93,11,463
93,10,464
94,1,465
94,5,466
94,6,467
94,5,468
94,9,469
95,8,470
95,8,471
95,3,472
95,6,473
95,7,474
96,11,475
96,12,476
96,6,477
96,3,478
96,13,479
97,7,480
97,9,481
97,4,482
97,12,483
97,1,484
98,2,485
98,4,486
98,4,487
98,11,488
98,3,489
99,11,490
99,11,491
99,6,492
99,4,493
99,11,494
100,3,495
100,4,496
100,12,497
100,13,498
100,13,499
101,7,500
101,13,501
101,10,502
101,6,503
101,5,504
102,1,505
102,1,506
102,13,507
102,4,508
102,10,509
103,4,510
103,13,511
103,6,512
103,3,513
103,1,514
104,1,515
104,2,516
104,10,517
104,11,518
104,10,519
105,6,520
105,8,521
105,10,522
105,5,523
105,9,524
106,9,525
106,2,526
106,2,527
106,4,528
106,10,529
107,7,530
107,2,531
107,9,532
107,1,533
107,11,534
108,7,535
108,5,536
108,7,537
108,8,538
108,7,539
109,5,540
109,3,541
109,6,542
109,7,543
109,10,544
110,5,545
110,2,546
110,12,547
110,10,548
110,4,549
111,13,550
111,6,551
111,1,552
111,2,553
111,5,554
112,11,555
112,10,556
112,12,557
112,6,558
112,2,559
113,2,560
113,5,561
113,13,562
113,3,563
113,3,564
114,5,565
114,7,566
114,11,567
114,13,568
114,4,569
115,10,570
115,10,571
115,1,572
115,5,573
115,1,574
116,12,575
116,13,576
116,10,577
116,3,578
116,8,579
117,12,580
117,9,581
117,5,582
117,3,583
117,2,584
118,8,585
118,11,586
118,9,587
118,9,588
118,6,589
119,13,590
119,3,591
119,4,592
119,2,593
119,1,594
120,4,595
120,2,596
120,6,597
120,9,598
120,1,599
121,1,600
121,13,601
121,7,602
121,1,603
121,6,604
122,8,605
122,6,606
122,9,607
122,4,608
122,5,609
123,6,610
123,2,611
123,7,612
123,8,613
123,9,614
124,8,615
124,5,616
124,5,617
124,9,618
124,7,619
125,10,620
125,3,621
125,4,622
125,5,623
125,4,624
126,1,625
126,5,626
126,9,627
126,4,628
126,10,629
127,13,630
127,13,631
127,10,632
127,10,633
127,12,634
128,5,635
128,1,636
128,10,637
128,10,638
128,5,639
129,13,640
129,11,641
129,4,642
129,7,643
129,10,644
130,13,645
130,9,646
130,4,647
130,5,648
130,7,649
131,13,650
131,12,651
131,1,652
131,13,653
131,3,654
132,3,655
132,3,656
132,6,657
132,1,658
132,7,659
133,8,660
133,13,661
133,13,662
133,12,663
133,6,664
134,9,665
134,12,666
134,6,667
134,8,668
134,10,669
135,8,670
135,12,671
135,9,672
135,7,673
135,5,674
136,11,675
136,13,676
136,13,677
136,1,678
136,3,679
137,13,680
137,6,681
137,2,682
137,13,683
137,2,684
138,4,685
138,4,686
138,1,687
138,6,688
138,6,689
139,10,690
139,2,691
139,10,692
139,13,693
139,7,694
140,3,695
140,2,696
140,13,697
140,11,698
140,11,699
141,5,700
141,6,701
141,9,702
141,8,703
141,12,704
142,6,705
142,10,706
142,11,707
142,2,708
142,6,709
143,11,710
143,1,711
143,9,712
143,6,713
143,8,714
144,12,715
144,6,716
144,10,717
144,7,718
144,13,719
145,5,720
145,5,721
145,2,722
145,13,723
145,7,724
146,5,725
146,11,726
146,12,727
146,4,728
146,10,729
147,2,730
147,8,731
147,4,732
147,9,733
147,3,734
148,2,735
148,3,736
148,3,737
148,11,738
148,1,739
149,2,740
149,7,741
149,1,742
149,9,743
149,6,744
150,11,745
150,9,746
150,6,747
150,2,748
150,10,749
151,5,750
151,13,751
151,8,752
151,2,753
151,10,754
152,4,755
152,7,756
152,12,757
152,6,758
152,13,759
153,4,760
153,13,761
153,2,762
153,8,763
153,3,764
154,9,765
154,1,766
154,11,767
154,3,768
154,9,769
155,3,770
155,7,771
155,10,772
155,10,773
155,4,774
156,8,775
156,3,776
156,10,777
156,5,778
156,3,779
157,11,780
157,7,781
157,5,782
157,7,783
157,8,784
158,7,785
158,12,786
158,7,787
158,2,788
158,10,789
159,12,790
159,10,791
159,13,792
159,1,793
159,11,794
160,1,795
160,1,796
160,2,797
160,3,798
160,13,799
161,5,800
161,11,801
161,4,802
161,1,803
161,13,804
162,9,805
162,11,806
162,1,807
162,12,808
162,6,809
163,5,810
163,1,811
163,10,812
163,6,813
163,1,814
164,3,815
164,10,816
164,12,817
164,1,818
164,12,819
165,12,820
165,11,821
165,7,822
165,8,823
165,9,824
166,9,825
166,12,826
166,7,827
166,13,828
166,6,829
167,11,830
167,5,831
167,2,832
167,1,833
167,11,834
168,4,835
168,1,836
168,4,837
168,5,838
168,7,839
169,1,840
169,12,841
169,11,842
169,2,843
169,4,844
170,2,845
170,8,846
170,11,847
170,3,848
170,8,849
171,1,850
171,10,851
171,11,852
171,12,853
171,1,854
172,4,855
172,5,856
172,11,857
172,2,858
172,5,859
173,5,860
173,11,861
173,6,862
173,2,863
173,4,864
174,6,865
174,9,866
174,13,867
174,13,868
174,3,869
175,4,870
175,5,871
175,8,872
175,4,873
175,13,874
176,11,875
176,2,876
176,10,877
176,9,878
176,1,879
177,4,880
177,1,881
177,3,882
177,5,883
177,2,884
178,3,885
178,12,886
178,10,887
178,4,888
178,6,889
179,7,890
179,13,891
179,10,892
179,10,893
179,8,894
180,8,895
180,3,896
180,5,897
180,7,898
180,10,899
181,11,900
181,2,901
181,6,902
181,13,903
181,2,904
182,1,905
182,13,906
182,10,907
182,3,908
182,8,909
183,2,910
183,11,911
183,8,912
183,6,913
183,2,914
184,6,915
184,10,916
184,3,917
184,1,918
184,10,919
185,12,920
185,5,921
185,10,922
185,11,923
185,2,924
186,6,925
186,12,926
186,12,927
186,6,928
186,9,929
187,5,930
187,5,931
187,6,932
187,7,933
187,8,934
188,4,935
188,11,936
188,11,937
188,11,938
188,5,939
189,9,940
189,5,941
189,7,942
189,2,943
189,4,944
190,11,945
190,3,946
190,5,947
190,6,948
190,5,949
191,9,950
191,3,951
191,4,952
191,3,953
191,7,954
192,2,955
192,13,956
192,11,957
192,11,958
192,10,959
193,6,960
193,5,961
193,4,962
193,4,963
193,12,964
194,7,965
194,10,966
194,8,967
194,3,968
194,7,969
195,2,970
195,6,971
195,2,972
195,5,973
195,2,974
196,4,975
196,7,976
196,9,977
196,2,978
196,5,979
197,13,980
197,2,981
197,2,982
197,1,983
197,4,984
198,4,985
198,10,986
198,6,987
198,13,988
198,4,989
199,1,990
199,7,991
199,1,992
199,2,993
199,2,994
200,3,995
200,5,996
200,6,997
200,2,998
200,3,999
