USER_ID,ITEM_ID,TIMESTAMP
18,16,168
18,17,169
18,18,170
19,1,171
19,2,172
19,3,173
19,4,174
19,5,175
19,6,176
19,7,177
19,8,178
19,9,179
19,10,180
19,11,181
19,12,182
19,13,183
19,14,184
19,15,185
19,16,186
19,17,187
19,18,188
19,19,189
20,1,190
20,2,191
20,3,192
20,4,193
20,5,194
20,6,195
20,7,196
20,8,197
20,9,198
20,10,199
20,11,200
20,12,201
20,13,202
20,14,203
20,15,204
20,16,205
20,17,206
20,18,207
20,19,208
20,20,209
21,1,210
21,2,211
21,3,212
21,4,213
21,5,214
21,6,215
21,7,216
21,8,217
21,9,218
21,10,219
21,11,220
21,12,221
21,13,222
21,14,223
21,15,224
21,16,225
21,17,226
21,18,227
21,19,228
21,20,229
21,21,230
22,1,231
22,2,232
22,3,233
22,4,234
22,5,235
22,6,236
22,7,237
22,8,238
22,9,239
22,10,240
22,11,241
22,12,242
22,13,243
22,14,244
22,15,245
22,16,246
22,17,247
22,18,248
22,19,249
22,20,250
22,21,251
22,22,252
23,1,253
23,2,254
23,3,255
23,4,256
23,5,257
23,6,258
23,7,259
23,8,260
23,9,261
23,10,262
23,11,263
23,12,264
23,13,265
23,14,266
23,15,267
23,16,268
23,17,269
23,18,270
23,19,271
23,20,272
23,21,273
23,22,274
23,23,275
24,1,276
24,2,277
24,3,278
24,4,279
24,5,280
24,6,281
24,7,282
24,8,283
24,9,284
24,10,285
24,11,286
24,12,287
24,13,288
24,14,289
24,15,290
24,16,291
24,17,292
24,18,293
24,19,294
24,20,295
24,21,296
24,22,297
24,23,298
24,24,299
25,1,300
25,2,301
25,3,302
25,4,303
25,5,304
25,6,305
25,7,306
25,8,307
25,9,308
25,10,309
25,11,310
25,12,311
25,13,312
25,14,313
25,15,314
25,16,315
25,17,316
25,18,317
25,19,318
25,20,319
25,21,320
25,22,321
25,23,322
25,24,323
25,25,324
26,1,325
26,2,326
26,3,327
26,4,328
26,5,329
26,6,330
26,7,331
26,8,332
26,9,333
26,10,334
26,11,335
26,12,336
26,13,337
26,14,338
26,15,339
26,16,340
26,17,341
26,18,342
26,19,343
26,20,344
26,21,345
26,22,346
26,23,347
26,24,348
26,25,349
26,26,350
27,1,351
27,2,352
27,3,353
27,4,354
27,5,355
27,6,356
27,7,357
27,8,358
27,9,359
27,10,360
27,11,361
27,12,362
27,13,363
27,14,364
27,15,365
27,16,366
27,17,367
27,18,368
27,19,369
27,20,370
27,21,371
27,22,372
27,23,373
27,24,374
27,25,375
27,26,376
27,27,377
28,1,378
28,2,379
28,3,380
28,4,381
28,5,382
28,6,383
28,7,384
28,8,385
28,9,386
28,10,387
28,11,388
28,12,389
28,13,390
28,14,391
28,15,392
28,16,393
28,17,394
28,18,395
28,19,396
28,20,397
28,21,398
28,22,399
28,23,400
28,24,401
28,25,402
28,26,403
28,27,404
28,28,405
29,1,406
29,2,407
29,3,408
29,4,409
29,5,410
29,6,411
29,7,412
29,8,413
29,9,414
29,10,415
29,11,416
29,12,417
29,13,418
29,14,419
29,15,420
29,16,421
29,17,422
29,18,423
29,19,424
29,20,425
29,21,426
29,22,427
29,23,428
29,24,429
29,25,430
29,26,431
29,27,432
29,28,433
29,29,434
30,1,435
30,2,436
30,3,437
30,4,438
30,5,439
30,6,440
30,7,441
30,8,442
30,9,443
30,10,444
30,11,445
30,12,446
30,13,447
30,14,448
30,15,449
30,16,450
30,17,451
30,18,452
30,19,453
30,20,454
30,21,455
30,22,456
30,23,457
30,24,458
30,25,459
30,26,460
30,27,461
30,28,462
30,29,463
30,30,464
31,1,465
31,2,466
31,3,467
31,4,468
31,5,469
31,6,470
31,7,471
31,8,472
31,9,473
31,10,474
31,11,475
31,12,476
31,13,477
31,14,478
31,15,479
31,16,480
31,17,481
31,18,482
31,19,483
31,20,484
31,21,485
31,22,486
31,23,487
31,24,488
31,25,489
31,26,490
31,27,491
31,28,492
31,29,493
31,30,494
31,31,495
32,1,496
32,2,497
32,3,498
32,4,499
32,5,500
32,6,501
32,7,502
32,8,503
32,9,504
32,10,505
32,11,506
32,12,507
32,13,508
32,14,509
32,15,510
32,16,511
32,17,512
32,18,513
32,19,514
32,20,515
32,21,516
32,22,517
32,23,518
32,24,519
32,25,520
32,26,521
32,27,522
32,28,523
32,29,524
32,30,525
32,31,526
32,32,527
33,1,528
33,2,529
33,3,530
33,4,531
33,5,532
33,6,533
33,7,534
33,8,535
33,9,536
33,10,537
33,11,538
33,12,539
33,13,540
33,14,541
33,15,542
33,16,543
33,17,544
33,18,545
33,19,546
33,20,547
33,21,548
33,22,549
33,23,550
33,24,551
33,25,552
33,26,553
33,27,554
33,28,555
33,29,556
33,30,557
33,31,558
33,32,559
33,33,560
34,1,561
34,2,562
34,3,563
34,4,564
34,5,565
34,6,566
34,7,567
34,8,568
34,9,569
34,10,570
34,11,571
34,12,572
34,13,573
34,14,574
34,15,575
34,16,576
34,17,577
34,18,578
34,19,579
34,20,580
34,21,581
34,22,582
34,23,583
34,24,584
34,25,585
34,26,586
34,27,587
34,28,588
34,29,589
34,30,590
34,31,591
34,32,592
34,33,593
34,34,594
35,1,595
35,2,596
35,3,597
35,4,598
35,5,599
35,6,600
35,7,601
35,8,602
35,9,603
35,10,604
35,11,605
35,12,606
35,13,607
35,14,608
35,15,609
35,16,610
35,17,611
35,18,612
35,19,613
35,20,614
35,21,615
35,22,616
35,23,617
35,24,618
35,25,619
35,26,620
35,27,621
35,28,622
35,29,623
35,30,624
35,31,625
35,32,626
35,33,627
35,34,628
35,35,629
36,1,630
36,2,631
36,3,632
36,4,633
36,5,634
36,6,635
36,7,636
36,8,637
36,9,638
36,10,639
36,11,640
36,12,641
36,13,642
36,14,643
36,15,644
36,16,645
36,17,646
36,18,647
36,19,648
36,20,649
36,21,650
36,22,651
36,23,652
36,24,653
36,25,654
36,26,655
36,27,656
36,28,657
36,29,658
36,30,659
36,31,660
36,32,661
36,33,662
36,34,663
36,35,664
36,36,665
37,1,666
37,2,667
37,3,668
37,4,669
37,5,670
37,6,671
37,7,672
37,8,673
37,9,674
37,10,675
37,11,676
37,12,677
37,13,678
37,14,679
37,15,680
37,16,681
37,17,682
37,18,683
37,19,684
37,20,685
37,21,686
37,22,687
37,23,688
37,24,689
37,25,690
37,26,691
37,27,692
37,28,693
37,29,694
37,30,695
37,31,696
37,32,697
37,33,698
37,34,699
37,35,700
37,36,701
37,37,702
38,1,703
38,2,704
38,3,705
38,4,706
38,5,707
38,6,708
38,7,709
38,8,710
38,9,711
38,10,712
38,11,713
38,12,714
38,13,715
38,14,716
38,15,717
38,16,718
38,17,719
38,18,720
38,19,721
38,20,722
38,21,723
38,22,724
38,23,725
38,24,726
38,25,727
38,26,728
38,27,729
38,28,730
38,29,731
38,30,732
38,31,733
38,32,734
38,33,735
38,34,736
38,35,737
38,36,738
38,37,739
38,38,740
39,1,741
39,2,742
39,3,743
39,4,744
39,5,745
39,6,746
39,7,747
39,8,748
39,9,749
39,10,750
39,11,751
39,12,752
39,13,753
39,14,754
39,15,755
39,16,756
39,17,757
39,18,758
39,19,759
39,20,760
39,21,761
39,22,762
39,23,763
39,24,764
39,25,765
39,26,766
39,27,767
39,28,768
39,29,769
39,30,770
39,31,771
39,32,772
39,33,773
39,34,774
39,35,775
39,36,776
39,37,777
39,38,778
39,39,779
40,1,780
40,2,781
40,3,782
40,4,783
40,5,784
40,6,785
40,7,786
40,8,787
40,9,788
40,10,789
40,11,790
40,12,791
40,13,792
40,14,793
40,15,794
40,16,795
40,17,796
40,18,797
40,19,798
40,20,799
40,21,800
40,22,801
40,23,802
40,24,803
40,25,804
40,26,805
40,27,806
40,28,807
40,29,808
40,30,809
40,31,810
40,32,811
40,33,812
40,34,813
40,35,814
40,36,815
40,37,816
40,38,817
40,39,818
40,40,819
41,1,820
41,2,821
41,3,822
41,4,823
41,5,824
41,6,825
41,7,826
41,8,827
41,9,828
41,10,829
41,11,830
41,12,831
41,13,832
41,14,833
41,15,834
41,16,835
41,17,836
41,18,837
41,19,838
41,20,839
41,21,840
41,22,841
41,23,842
41,24,843
41,25,844
41,26,845
41,27,846
41,28,847
41,29,848
41,30,849
41,31,850
41,32,851
41,33,852
41,34,853
41,35,854
41,36,855
41,37,856
41,38,857
41,39,858
41,40,859
41,41,860
42,1,861
42,2,862
42,3,863
42,4,864
42,5,865
42,6,866
42,7,867
42,8,868
42,9,869
42,10,870
42,11,871
42,12,872
42,13,873
42,14,874
42,15,875
42,16,876
42,17,877
42,18,878
42,19,879
42,20,880
42,21,881
42,22,882
42,23,883
42,24,884
42,25,885
42,26,886
42,27,887
42,28,888
42,29,889
42,30,890
42,31,891
42,32,892
42,33,893
42,34,894
42,35,895
42,36,896
42,37,897
42,38,898
42,39,899
42,40,900
42,41,901
42,42,902
43,1,903
43,2,904
43,3,905
43,4,906
43,5,907
43,6,908
43,7,909
43,8,910
43,9,911
43,10,912
43,11,913
43,12,914
43,13,915
43,14,916
43,15,917
43,16,918
43,17,919
43,18,920
43,19,921
43,20,922
43,21,923
43,22,924
43,23,925
43,24,926
43,25,927
43,26,928
43,27,929
43,28,930
43,29,931
43,30,932
43,31,933
43,32,934
43,33,935
43,34,936
43,35,937
43,36,938
43,37,939
43,38,940
43,39,941
43,40,942
43,41,943
43,42,944
43,43,945
44,1,946
44,2,947
44,3,948
44,4,949
44,5,950
44,6,951
44,7,952
44,8,953
44,9,954
44,10,955
44,11,956
44,12,957
44,13,958
44,14,959
44,15,960
44,16,961
44,17,962
44,18,963
44,19,964
44,20,965
44,21,966
44,22,967
44,23,968
44,24,969
44,25,970
44,26,971
44,27,972
44,28,973
44,29,974
44,30,975
44,31,976
44,32,977
44,33,978
44,34,979
44,35,980
44,36,981
44,37,982
44,38,983
44,39,984
44,40,985
44,41,986
44,42,987
44,43,988
44,44,989
45,1,990
45,2,991
45,3,992
45,4,993
45,5,994
45,6,995
45,7,996
45,8,997
45,9,998
45,10,999
