USER_ID,ITEM_ID,TIMESTAMP
18,16,168
18,17,169
18,18,170
19,1,171
19,2,172
19,3,173
19,4,174
19,5,175
19,6,176
19,7,177
19,8,178
19,9,179
19,100,180
19,11,181
19,12,182
19,13,183
19,14,184
19,15,185
19,16,186
19,17,187
19,18,188
19,19,189
20,1,190
20,2,191
20,3,192
20,4,193
20,5,194
20,6,195
20,7,196
20,8,197
20,9,198
20,100,199
20,11,200
20,12,201
20,13,202
20,14,203
20,15,204
20,16,205
20,17,206
20,18,207
20,19,208
20,20,209
21,1,210
21,2,211
21,3,212
21,4,213
21,5,214
21,6,215
21,7,216
21,8,217
21,9,218
21,100,219
21,11,220
21,12,221
21,13,222
21,14,223
21,15,224
21,16,225
21,17,226
21,18,227
21,19,228
21,20,229
21,21,230
22,1,231
22,2,232
22,3,233
22,4,234
22,5,235
22,6,236
22,7,237
22,8,238
22,9,239
22,100,240
22,11,241
22,12,242
22,13,243
22,14,244
22,15,245
22,16,246
22,17,247
22,18,248
22,19,249
22,20,250
22,21,251
22,22,252
23,1,253
23,2,254
23,3,255
23,4,256
23,5,257
23,6,258
23,7,259
23,8,260
23,9,261
23,100,262
23,11,263
23,12,264
23,13,265
23,14,266
23,15,267
23,16,268
23,17,269
23,18,270
23,19,271
23,20,272
23,21,273
23,22,274
23,23,275
24,1,276
24,2,277
24,3,278
24,4,279
24,5,280
24,6,281
24,7,282
24,8,283
24,9,284
24,100,285
24,11,286
24,12,287
24,13,288
24,14,289
24,15,290
24,16,291
24,17,292
24,18,293
24,19,294
24,20,295
24,21,296
24,22,297
24,23,298
24,24,299
25,1,300
25,2,301
25,3,302
25,4,303
25,5,304
25,6,305
25,7,306
25,8,307
25,9,308
25,100,309
25,11,310
25,12,311
25,13,312
25,14,313
25,15,314
25,16,315
25,17,316
25,18,317
25,19,318
25,20,319
25,21,320
25,22,321
25,23,322
25,24,323
25,25,324
26,1,325
26,2,326
26,3,327
26,4,328
26,5,329
26,6,330
26,7,331
26,8,332
26,9,333
26,100,334
26,11,335
26,12,336
26,13,337
26,14,338
26,15,339
26,16,340
26,17,341
26,18,342
26,19,343
26,20,344
26,21,345
26,22,346
26,23,347
26,24,348
26,25,349
26,26,350
27,1,351
27,2,352
27,3,353
27,4,354
27,5,355
27,6,356
27,7,357
27,8,358
27,9,359
27,100,360
27,11,361
27,12,362
27,13,363
27,14,364
27,15,365
27,16,366
27,17,367
27,18,368
27,19,369
27,20,370
27,21,371
27,22,372
27,23,373
27,24,374
27,25,375
27,26,376
27,27,377
28,1,378
28,2,379
28,3,380
28,4,381
28,5,382
28,6,383
28,7,384
28,8,385
28,9,386
28,100,387
28,11,388
28,12,389
28,13,390
28,14,391
28,15,392
28,16,393
28,17,394
28,18,395
28,19,396
28,20,397
28,21,398
28,22,399
28,23,400
28,24,401
28,25,402
28,26,403
28,27,404
28,28,405
29,1,406
29,2,407
29,3,408
29,4,409
29,5,410
29,6,411
29,7,412
29,8,413
29,9,414
29,100,415
29,11,416
29,12,417
29,13,418
29,14,419
29,15,420
29,16,421
29,17,422
29,18,423
29,19,424
29,20,425
29,21,426
29,22,427
29,23,428
29,24,429
29,25,430
29,26,431
29,27,432
29,28,433
29,29,434
30,1,435
30,2,436
30,3,437
30,4,438
30,5,439
30,6,440
30,7,441
30,8,442
30,9,443
30,100,444
30,11,445
30,12,446
30,13,447
30,14,448
30,15,449
30,16,450
30,17,451
30,18,452
30,19,453
30,20,454
30,21,455
30,22,456
30,23,457
30,24,458
30,25,459
30,26,460
30,27,461
30,28,462
30,29,463
30,30,464
31,1,465
31,2,466
31,3,467
31,4,468
31,5,469
31,6,470
31,7,471
31,8,472
31,9,473
31,100,474
31,11,475
31,12,476
31,13,477
31,14,478
31,15,479
31,16,480
31,17,481
31,18,482
31,19,483
31,20,484
31,21,485
31,22,486
31,23,487
31,24,488
31,25,489
31,26,490
31,27,491
31,28,492
31,29,493
31,30,494
31,31,495
32,1,496
32,2,497
32,3,498
32,4,499
33,1,500
34,1,501
34,2,502
35,1,503
35,2,504
35,3,505
36,1,506
36,2,507
36,3,508
36,4,509
37,1,510
37,2,511
37,3,512
37,4,513
37,5,514
38,1,515
38,2,516
38,3,517
38,4,518
38,5,519
38,6,520
39,1,521
39,2,522
39,3,523
39,4,524
39,5,525
39,6,526
39,7,527
40,1,528
40,2,529
40,3,530
40,4,531
40,5,532
40,6,533
40,7,534
40,8,535
41,1,536
41,2,537
41,3,538
41,4,539
41,5,540
41,6,541
41,7,542
41,8,543
41,9,544
42,1,545
42,2,546
42,3,547
42,4,548
42,5,549
42,6,550
42,7,551
42,8,552
42,9,553
42,200,554
43,1,555
43,2,556
43,3,557
43,4,558
43,5,559
43,6,560
43,7,561
43,8,562
43,9,563
43,200,564
43,11,565
44,1,566
44,2,567
44,3,568
44,4,569
44,5,570
44,6,571
44,7,572
44,8,573
44,9,574
44,200,575
44,11,576
44,12,577
45,1,578
45,2,579
45,3,580
45,4,581
45,5,582
45,6,583
45,7,584
45,8,585
45,9,586
45,200,587
45,11,588
45,12,589
45,13,590
46,1,591
46,2,592
46,3,593
46,4,594
46,5,595
46,6,596
46,7,597
46,8,598
46,9,599
46,200,600
46,11,601
46,12,602
46,13,603
46,14,604
47,1,605
47,2,606
47,3,607
47,4,608
47,5,609
47,6,610
47,7,611
47,8,612
47,9,613
47,200,614
47,11,615
47,12,616
47,13,617
47,14,618
47,15,619
48,1,620
48,2,621
48,3,622
48,4,623
48,5,624
48,6,625
48,7,626
48,8,627
48,9,628
48,200,629
48,11,630
48,12,631
48,13,632
48,14,633
48,15,634
48,16,635
49,1,636
49,2,637
49,3,638
49,4,639
49,5,640
49,6,641
49,7,642
49,8,643
49,9,644
49,200,645
49,11,646
49,12,647
49,13,648
49,14,649
49,15,650
49,16,651
49,17,652
50,1,653
50,2,654
50,3,655
50,4,656
50,5,657
50,6,658
50,7,659
50,8,660
50,9,661
50,200,662
50,11,663
50,12,664
50,13,665
50,14,666
50,15,667
50,16,668
50,17,669
50,18,670
51,1,671
51,2,672
51,3,673
51,4,674
51,5,675
51,6,676
51,7,677
51,8,678
51,9,679
51,200,680
51,11,681
51,12,682
51,13,683
51,14,684
51,15,685
51,16,686
51,17,687
51,18,688
51,19,689
52,1,690
52,2,691
52,3,692
52,4,693
52,5,694
52,6,695
52,7,696
52,8,697
52,9,698
52,200,699
52,11,700
52,12,701
52,13,702
52,14,703
52,15,704
52,16,705
52,17,706
52,18,707
52,19,708
52,20,709
53,1,710
53,2,711
53,3,712
53,4,713
53,5,714
53,6,715
53,7,716
53,8,717
53,9,718
53,200,719
53,11,720
53,12,721
53,13,722
53,14,723
53,15,724
53,16,725
53,17,726
53,18,727
53,19,728
53,20,729
53,21,730
54,1,731
54,2,732
54,3,733
54,4,734
54,5,735
54,6,736
54,7,737
54,8,738
54,9,739
54,200,740
54,11,741
54,12,742
54,13,743
54,14,744
54,15,745
54,16,746
54,17,747
54,18,748
54,19,749
54,20,750
54,21,751
54,22,752
55,1,753
55,2,754
55,3,755
55,4,756
55,5,757
55,6,758
55,7,759
55,8,760
55,9,761
55,200,762
55,11,763
55,12,764
55,13,765
55,14,766
55,15,767
55,16,768
55,17,769
55,18,770
55,19,771
55,20,772
55,21,773
55,22,774
55,23,775
56,1,776
56,2,777
56,3,778
56,4,779
56,5,780
56,6,781
56,7,782
56,8,783
56,9,784
56,200,785
56,11,786
56,12,787
56,13,788
56,14,789
56,15,790
56,16,791
56,17,792
56,18,793
56,19,794
56,20,795
56,21,796
56,22,797
56,23,798
56,24,799
57,1,800
57,2,801
57,3,802
57,4,803
57,5,804
57,6,805
57,7,806
57,8,807
57,9,808
57,200,809
57,11,810
57,12,811
57,13,812
57,14,813
57,15,814
57,16,815
57,17,816
57,18,817
57,19,818
57,20,819
57,21,820
57,22,821
57,23,822
57,24,823
57,25,824
58,1,825
58,2,826
58,3,827
58,4,828
58,5,829
58,6,830
58,7,831
58,8,832
58,9,833
58,200,834
58,11,835
58,12,836
58,13,837
58,14,838
58,15,839
58,16,840
58,17,841
58,18,842
58,19,843
58,20,844
58,21,845
58,22,846
58,23,847
58,24,848
58,25,849
58,26,850
59,1,851
59,2,852
59,3,853
59,4,854
59,5,855
59,6,856
59,7,857
59,8,858
59,9,859
59,200,860
59,11,861
59,12,862
59,13,863
59,14,864
59,15,865
59,16,866
59,17,867
59,18,868
59,19,869
59,20,870
59,21,871
59,22,872
59,23,873
59,24,874
59,25,875
59,26,876
59,27,877
60,1,878
60,2,879
60,3,880
60,4,881
60,5,882
60,6,883
60,7,884
60,8,885
60,9,886
60,200,887
60,11,888
60,12,889
60,13,890
60,14,891
60,15,892
60,16,893
60,17,894
60,18,895
60,19,896
60,20,897
60,21,898
60,22,899
60,23,900
60,24,901
60,25,902
60,26,903
60,27,904
60,28,905
61,1,906
61,2,907
61,3,908
61,4,909
61,5,910
61,6,911
61,7,912
61,8,913
61,9,914
61,200,915
61,11,916
61,12,917
61,13,918
61,14,919
61,15,920
61,16,921
61,17,922
61,18,923
61,19,924
61,20,925
61,21,926
61,22,927
61,23,928
61,24,929
61,25,930
61,26,931
61,27,932
61,28,933
61,29,934
62,1,935
62,2,936
62,3,937
62,4,938
62,5,939
62,6,940
62,7,941
62,8,942
62,9,943
62,200,944
62,11,945
62,12,946
62,13,947
62,14,948
62,15,949
62,16,950
62,17,951
62,18,952
62,19,953
62,20,954
62,21,955
62,22,956
62,23,957
62,24,958
62,25,959
62,26,960
62,27,961
62,28,962
62,29,963
62,30,964
63,1,965
63,2,966
63,3,967
63,4,968
63,5,969
63,6,970
63,7,971
63,8,972
63,9,973
63,200,974
63,11,975
63,12,976
63,13,977
63,14,978
63,15,979
63,16,980
63,17,981
63,18,982
63,19,983
63,20,984
63,21,985
63,22,986
63,23,987
63,24,988
63,25,989
63,26,990
63,27,991
63,28,992
63,29,993
63,30,994
63,31,995
64,1,996
64,2,997
64,3,998
64,4,999
